,loc_tag,abundance
2504,Rv2016,8
2505,Rv1253,8
2506,Rv2348c,8
2507,Rv1610,8
2508,Rv1132,8
2509,Rv3513c,8
2510,Rv1736c,8
2511,Rv1290c,8
2512,Rv3135,8
2513,Rv1393c,8
2514,Rv2164c,8
2515,Rv1424c,8
2516,Rv0597c,8
2517,Rv0256c,8
2518,Rv1176c,8
2519,Rv1262c,8
2520,Rv2169c,8
2521,Rv0937c,8
2522,Rv2559c,8
2523,Rv3885c,8
2524,Rv3647c,8
2525,Rv1576c,7
2526,Rv2900c,7
2527,Rv2008c,7
2528,Rv3007c,7
2529,Rv1173,7
2530,Rv3258c,7
2531,Rv0422c,7
2532,Rv2494,7
2533,Rv1868,7
2534,Rv3677c,7
2535,Rv2349c,7
2536,Rv3405c,7
2537,Rv2747,7
2538,Rv3551,7
2539,Rv0839,7
2540,Rv2637,7
2541,Rv2088,7
2542,Rv1768,7
2543,Rv3366,7
2544,Rv0690c,7
2545,Rv0989c,7
2546,Rv0465c,7
2547,Rv0784,7
2548,Rv0087,7
2549,Rv0490,7
2550,Rv0506,7
2551,Rv3817,7
2552,Rv1621c,7
2553,Rv0609,7
2554,Rv2871,7
2555,Rv3486,7
2556,Rv1661,7
2557,Rv0812,7
2558,Rv3121,7
2559,Rv1992c,7
2560,Rv1207,7
2561,Rv3250c,7
2562,Rv1473,7
2563,Rv1509,7
2564,Rv3765c,7
2565,Rv2957,7
2566,Rv0492c,7
2567,Rv3225c,7
2568,Rv1524,7
2569,Rv2368c,7
2570,Rv3540c,7
2571,Rv1991A,7
2572,Rv0823c,7
2573,Rv0339c,7
2574,Rv1516c,7
2575,Rv3198c,7
2576,Rv0128,7
2577,Rv0003,7
2578,Rv1936,7
2579,Rv0531,7
2580,Rv3181c,7
2581,Rv0765c,7
2582,Rv2218,7
2583,Rv3500c,7
2584,Rv0220,7
2585,Rv0779c,7
2586,Rv1062,7
2587,Rv3521,7
2588,Rv2435c,7
2589,Rv1839c,7
2590,Rv0626,7
2591,Rv2156c,6
2592,Rv0255c,6
2593,Rv1225c,6
2594,Rv3897c,6
2595,Rv3092c,6
2596,Rv0875c,6
2597,Rv0441c,6
2598,Rv2179c,6
2599,Rv1750c,6
2600,Rv2650c,6
2601,Rv3334,6
2602,Rv0726c,6
2603,Rv1140,6
2604,Rv3016,6
2605,Rv3686c,6
2606,Rv1994c,6
2607,Rv2782c,6
2608,Rv1742,6
2609,Rv2234,6
2610,Rv2602,6
2611,Rv0792c,6
2612,Rv0881,6
2613,Rv3784,6
2614,Rv0982,6
2615,Rv1687c,6
2616,Rv0883c,6
2617,Rv3571,6
2618,Rv2154c,6
2619,Rv2413c,6
2620,Rv3173c,6
2621,Rv2188c,6
2622,Rv2181,6
2623,Rv0323c,6
2624,Rv2303c,6
2625,Rv0138,6
2626,Rv2594c,6
2627,Rv2235,6
2628,Rv0729,6
2629,Rv1786,6
2630,Rv1539,6
2631,Rv0082,6
2632,Rv2865,6
2633,Rv2983,6
2634,Rv0145,6
2635,Rv3069,6
2636,Rv2458,6
2637,Rv1153c,6
2638,Rv1366,6
2639,Rv0294,6
2640,Rv2056c,6
2641,Rv1330c,6
2642,Rv0749,6
2643,Rv0945,6
2644,Rv2383c,6
2645,Rv1431,6
2646,Rv2756c,6
2647,Rv0358,6
2648,Rv1318c,6
2649,Rv0425c,6
2650,Rv3714c,6
2651,Rv3919c,6
2652,Rv3730c,6
2653,Rv1560,6
2654,Rv0900,6
2655,Rv1221,6
2656,Rv2725c,6
2657,Rv0092,5
2658,Rv0781,5
2659,Rv1625c,5
2660,Rv0659c,5
2661,Rv0399c,5
2662,Rv0567,5
2663,Rv1526c,5
2664,Rv1535,5
2665,Rv1620c,5
2666,Rv0519c,5
2667,Rv2022c,5
2668,Rv1755c,5
2669,Rv3484,5
2670,Rv0936,5
2671,Rv2513,5
2672,Rv0867c,5
2673,Rv0380c,5
2674,Rv0868c,5
2675,Rv3249c,5
2676,Rv0528,5
2677,Rv3728,5
2678,Rv3398c,5
2679,Rv0286,5
2680,Rv1963c,5
2681,Rv0893c,5
2682,Rv2667,5
2683,Rv2601A,5
2684,Rv3199c,5
2685,Rv2440c,5
2686,Rv3815c,5
2687,Rv0885,5
2688,Rv1960c,5
2689,Rv3082c,5
2690,Rv0848,5
2691,Rv0540,5
2692,Rv3530c,5
2693,Rv1773c,5
2694,Rv3420c,5
2695,Rv3662c,5
2696,Rv0112,5
2697,Rv3081,5
2698,Rv0907,5
2699,Rv3374,5
2700,Rv2017,5
2701,Rv0696,5
2702,Rv2024c,5
2703,Rv2827c,5
2704,Rv3554,5
2705,Rv2830c,5
2706,Rv2125,5
2707,Rv0630c,5
2708,Rv3243c,5
2709,Rv3501c,5
2710,Rv1312,5
2711,Rv3170,5
2712,Rv2910c,5
2713,Rv2388c,5
2714,Rv1227c,5
2715,Rv1701,5
2716,Rv2009,5
2717,Rv1704c,5
2718,Rv2456c,5
2719,Rv1853,5
2720,Rv2548,5
2721,Rv3030,5
2722,Rv3707c,5
2723,Rv0737,5
2724,Rv1407,5
2725,Rv2386c,4
2726,Rv0434,4
2727,Rv2232,4
2728,Rv0035,4
2729,Rv3537,4
2730,Rv1607,4
2731,Rv2833c,4
2732,Rv1164,4
2733,Rv2907c,4
2734,Rv3190c,4
2735,Rv2862c,4
2736,Rv1204c,4
2737,Rv2636,4
2738,Rv0269c,4
2739,Rv0456A,4
2740,Rv1552,4
2741,Rv0897c,4
2742,Rv0226c,4
2743,Rv2966c,4
2744,Rv1255c,4
2745,Rv1666c,4
2746,Rv1691,4
2747,Rv0093c,4
2748,Rv1417,4
2749,Rv0845,4
2750,Rv3531c,4
2751,Rv0840c,4
2752,Rv3338,4
2753,Rv1024,4
2754,Rv3179,4
2755,Rv2041c,4
2756,Rv3675,4
2757,Rv3560c,4
2758,Rv1502,4
2759,Rv3076,4
2760,Rv0381c,4
2761,Rv3032,4
2762,Rv1364c,4
2763,Rv2617c,4
2764,Rv0653c,4
2765,Rv2570,4
2766,Rv1948c,4
2767,Rv2759c,4
2768,Rv0573c,4
2769,Rv0397A,4
2770,Rv1727,4
2771,Rv1723,4
2772,Rv1347c,4
2773,Rv2867c,4
2774,Rv1834,4
2775,Rv3156,4
2776,Rv0277c,4
2777,Rv1982c,4
2778,Rv2820c,4
2779,Rv2849c,4
2780,Rv3529c,4
2781,Rv2829c,4
2782,Rv2803,4
2783,Rv3589,4
2784,Rv3847,4
2785,Rv3663c,4
2786,Rv1283c,4
2787,Rv3829c,4
2788,Rv1835c,4
2789,Rv0938,4
2790,Rv3756c,4
2791,Rv1542c,4
2792,Rv1678,4
2793,Rv0960,4
2794,Rv0856,4
2795,Rv3704c,4
2796,Rv3182,4
2797,Rv2012,4
2798,Rv2517c,4
2799,Rv1032c,4
2800,Rv0998,4
2801,Rv2190c,4
2802,Rv0561c,3
2803,Rv2707,3
2804,Rv2133c,3
2805,Rv2264c,3
2806,Rv0827c,3
2807,Rv2423,3
2808,Rv2758c,3
2809,Rv0276,3
2810,Rv1116,3
2811,Rv1842c,3
2812,Rv1580c,3
2813,Rv3164c,3
2814,Rv3762c,3
2815,Rv2733c,3
2816,Rv2664,3
2817,Rv2618,3
2818,Rv0499,3
2819,Rv1432,3
2820,Rv1129c,3
2821,Rv2033c,3
2822,Rv0098,3
2823,Rv2336,3
2824,Rv2826c,3
2825,Rv1674c,3
2826,Rv3697c,3
2827,Rv1188,3
2828,Rv2872,3
2829,Rv3733c,3
2830,Rv3062,3
2831,Rv2378c,3
2832,Rv2127,3
2833,Rv2757c,3
2834,Rv3549c,3
2835,Rv3898c,3
2836,Rv0459,3
2837,Rv2547,3
2838,Rv2885c,3
2839,Rv0280,3
2840,Rv0366c,3
2841,Rv2231c,3
2842,Rv3327,3
2843,Rv2924c,3
2844,Rv1420,3
2845,Rv2978c,3
2846,Rv1929c,3
2847,Rv3066,3
2848,Rv3524,3
2849,Rv2902c,3
2850,Rv0908,3
2851,Rv2532c,3
2852,Rv1549,3
2853,Rv2337c,3
2854,Rv0693,3
2855,Rv2791c,3
2856,Rv1402,3
2857,Rv3567c,3
2858,Rv0959A,3
2859,Rv1841c,3
2860,Rv3360,3
2861,Rv0790c,3
2862,Rv2690c,3
2863,Rv1888c,3
2864,Rv2824c,3
2865,Rv1873,3
2866,Rv2628,3
2867,Rv0959,3
2868,Rv3736,3
2869,Rv3889c,3
2870,Rv1138c,3
2871,Rv3760,3
2872,Rv2505c,3
2873,Rv0744c,3
2874,Rv0026,3
2875,Rv2313c,3
2876,Rv3632,3
2877,Rv1781c,3
2878,Rv0329c,3
2879,Rv3238c,3
2880,Rv1976c,3
2881,Rv0610c,3
2882,Rv3183,3
2883,Rv0572c,3
2884,Rv1729c,3
2885,Rv2727c,3
2886,Rv3729,3
2887,Rv1460,3
2888,Rv2848c,3
2889,Rv2866,3
2890,Rv1147,3
2891,Rv3363c,3
2892,Rv1553,3
2893,Rv1941,3
2894,Rv2912c,3
2895,Rv0386,3
2896,Rv3625c,3
2897,Rv1027c,3
2898,Rv2397c,2
2899,Rv0078B,2
2900,Rv1237,2
2901,Rv0346c,2
2902,Rv0017c,2
2903,Rv2779c,2
2904,Rv3204,2
2905,Rv3397c,2
2906,Rv2631,2
2907,Rv2974c,2
2908,Rv1644,2
2909,Rv2045c,2
2910,Rv2372c,2
2911,Rv3435c,2
2912,Rv0804,2
2913,Rv2573,2
2914,Rv3703c,2
2915,Rv1578c,2
2916,Rv1551,2
2917,Rv1694,2
2918,Rv2180c,2
2919,Rv0254c,2
2920,Rv0618,2
2921,Rv0494,2
2922,Rv2070c,2
2923,Rv1675c,2
2924,Rv0110,2
2925,Rv0359,2
2926,Rv0387c,2
2927,Rv3167c,2
2928,Rv3361c,2
2929,Rv1405c,2
2930,Rv3783,2
2931,Rv2339,2
2932,Rv3382c,2
2933,Rv0762c,2
2934,Rv1127c,2
2935,Rv1317c,2
2936,Rv1718,2
2937,Rv1348,2
2938,Rv0764c,2
2939,Rv1500,2
2940,Rv1724c,2
2941,Rv3414c,2
2942,Rv3020c,2
2943,Rv1955,2
2944,Rv0995,2
2945,Rv3095,2
2946,Rv2688c,2
2947,Rv1102c,2
2948,Rv0588,2
2949,Rv2119,2
2950,Rv2620c,2
2951,Rv1859,2
2952,Rv3822,2
2953,Rv2745c,2
2954,Rv3613c,2
2955,Rv0037c,2
2956,Rv0135c,2
2957,Rv0822c,2
2958,Rv0143c,2
2959,Rv1395,2
2960,Rv1373,2
2961,Rv0879c,2
2962,Rv3422c,2
2963,Rv3605c,2
2964,Rv0165c,2
2965,Rv2325c,2
2966,Rv2324,2
2967,Rv1148c,2
2968,Rv2425c,2
2969,Rv3421c,2
2970,Rv1473A,2
2971,Rv2471,2
2972,Rv1745c,2
2973,Rv1208,2
2974,Rv2506,2
2975,Rv3083,2
2976,Rv3377c,2
2977,Rv1002c,2
2978,Rv0976c,2
2979,Rv2643,2
2980,Rv1451,2
2981,Rv2840c,2
2982,Rv2381c,2
2983,Rv2393,2
2984,Rv0921,2
2985,Rv2994,2
2986,Rv0090,2
2987,Rv0629c,2
2988,Rv3217c,2
2989,Rv2772c,2
2990,Rv2549c,2
2991,Rv0452,2
2992,Rv0876c,2
2993,Rv0851c,2
2994,Rv3553,2
2995,Rv0625c,2
2996,Rv0886,2
2997,Rv1085c,2
2998,Rv2328,2
2999,Rv1256c,2
3000,Rv1349,2
3001,Rv3391,2
3002,Rv0806c,2
3003,Rv3288c,2
3004,Rv1009,2
3005,Rv3694c,2
3006,Rv0122,2
3007,Rv2796c,1
3008,Rv2652c,1
3009,Rv0671,1
3010,Rv1212c,1
3011,Rv1760,1
3012,Rv1433,1
3013,Rv3252c,1
3014,Rv0918,1
3015,Rv0592,1
3016,Rv0728c,1
3017,Rv0544c,1
3018,Rv1277,1
3019,Rv0367c,1
3020,Rv2049c,1
3021,Rv2877c,1
3022,Rv2382c,1
3023,Rv1945,1
3024,Rv3792,1
3025,Rv1440,1
3026,Rv1183,1
3027,Rv1205,1
3028,Rv1895,1
3029,Rv2612c,1
3030,Rv2735c,1
3031,Rv2450c,1
3032,Rv3337,1
3033,Rv0204c,1
3034,Rv0620,1
3035,Rv1125,1
3036,Rv0335c,1
3037,Rv0619,1
3038,Rv3884c,1
3039,Rv2219A,1
3040,Rv0534c,1
3041,Rv1168c,1
3042,Rv1081c,1
3043,Rv3698,1
3044,Rv2084,1
3045,Rv3078,1
3046,Rv0325,1
3047,Rv3831,1
3048,Rv1031,1
3049,Rv0113,1
3050,Rv3830c,1
3051,Rv1550,1
3052,Rv3922c,1
3053,Rv2468A,1
3054,Rv1664,1
3055,Rv3415c,1
3056,Rv1985c,1
3057,Rv3190A,1
3058,Rv0049,1
3059,Rv1634,1
3060,Rv0157A,1
3061,Rv1272c,1
3062,Rv2370c,1
3063,Rv2918c,1
3064,Rv0302,1
3065,Rv3378c,1
3066,Rv3542c,1
3067,Rv1251c,1
3068,Rv2879c,1
3069,Rv0205,1
3070,Rv3312c,1
3071,Rv2920c,1
3072,Rv1772,1
3073,Rv0691c,1
3074,Rv2802c,1
3075,Rv0987,1
3076,Rv2136c,1
3077,Rv2899c,1
3078,Rv3055,1
3079,Rv0869c,1
3080,Rv1366A,1
3081,Rv3785,1
3082,Rv2659c,1
3083,Rv2832c,1
3084,Rv2809,1
3085,Rv3277,1
3086,Rv0988,1
3087,Rv3594,1
3088,Rv2880c,1
3089,Rv0735,1
3090,Rv0775,1
3091,Rv1228,1
3092,Rv3138,1
3093,Rv0377,1
3094,Rv3452,1
3095,Rv1401,1
3096,Rv2120c,1
3097,Rv1503c,1
3098,Rv2972c,1
3099,Rv0789c,1
3100,Rv3539,1
3101,Rv0628c,1
3102,Rv1371,1
3103,Rv2990c,1
3104,Rv1065,1
3105,Rv3821,1
3106,Rv2776c,1
3107,Rv2514c,1
3108,Rv1716,1
3109,Rv0010c,1
3110,Rv3136A,1
3111,Rv1520,1
3112,Rv1123c,1
3113,Rv2093c,1
3114,Rv2352c,1
3115,Rv1042c,1
3116,Rv1149,1
3117,Rv2275,1
3118,Rv3096,1
3119,Rv0692,1
3120,Rv3037c,1
3121,Rv0935,1
3122,Rv3585,1
3123,Rv1457c,1
3124,Rv0376c,1
3125,Rv3085,1
3126,Rv2072c,1
3127,Rv0212c,1
3128,Rv0327c,1
3129,Rv2544,1
3130,Rv1804c,1
3131,Rv3833,1
3132,Rv2025c,1
3133,Rv1585c,1
3134,Rv2519,1
3135,Rv0929,1
3136,Rv0650,1
3137,Rv3787c,1
3138,Rv1282c,1
3139,Rv2146c,1
3140,Rv1725c,1
3141,Rv1765c,1
3142,Rv2205c,1
3143,Rv3737,1
3144,Rv0950c,1
3145,Rv1043c,1
3146,Rv0837c,1
3147,Rv3689,1
3148,Rv2515c,1
3149,Rv0004,1
3150,Rv1709,0
3151,Rv0102,0
3152,Rv3209,0
3153,Rv3359,0
3154,Rv2828A,0
3155,Rv0402c,0
3156,Rv3084,0
3157,Rv1456c,0
3158,Rv2917,0
3159,Rv2645,0
3160,Rv0326,0
3161,Rv0766c,0
3162,Rv2621c,0
3163,Rv1775,0
3164,Rv1562c,0
3165,Rv1673c,0
3166,Rv3416,0
3167,Rv1236,0
3168,Rv3333c,0
3169,Rv0260c,0
3170,Rv1302,0
3171,Rv1690,0
3172,Rv1728c,0
3173,Rv0530A,0
3174,Rv3735,0
3175,Rv1622c,0
3176,Rv2638,0
3177,Rv3635,0
3178,Rv2997,0
3179,Rv1515c,0
3180,Rv3347c,0
3181,Rv0446c,0
3182,Rv2797c,0
3183,Rv0602c,0
3184,Rv2905,0
3185,Rv3017c,0
3186,Rv2746c,0
3187,Rv0058,0
3188,Rv1870c,0
3189,Rv3665c,0
3190,Rv2864c,0
3191,Rv3905c,0
3192,Rv0306,0
3193,Rv2886c,0
3194,Rv3769,0
3195,Rv2723,0
3196,Rv2608,0
3197,Rv0442c,0
3198,Rv1577c,0
3199,Rv1000c,0
3200,Rv2399c,0
3201,Rv1800,0
3202,Rv2975c,0
3203,Rv1139c,0
3204,Rv1999c,0
3205,Rv3481c,0
3206,Rv1159,0
3207,Rv0755A,0
3208,Rv2973c,0
3209,Rv3848,0
3210,Rv2736c,0
3211,Rv0517,0
3212,Rv1189,0
3213,Rv1537,0
3214,Rv0258c,0
3215,Rv2798c,0
3216,Rv1226c,0
3217,Rv3403c,0
3218,Rv0674,0
3219,Rv0114,0
3220,Rv0218,0
3221,Rv3174,0
3222,Rv0557,0
3223,Rv2485c,0
3224,Rv2287,0
3225,Rv0924c,0
3226,Rv3427c,0
3227,Rv2038c,0
3228,Rv1337,0
3229,Rv0579,0
3230,Rv2943,0
3231,Rv1005c,0
3232,Rv3697A,0
3233,Rv3681c,0
3234,Rv1565c,0
3235,Rv1135c,0
3236,Rv0657c,0
3237,Rv0084,0
3238,Rv1525,0
3239,Rv2822c,0
3240,Rv0849,0
3241,Rv2236c,0
3242,Rv2443,0
3243,Rv0891c,0
3244,Rv3171c,0
3245,Rv1254,0
3246,Rv1903,0
3247,Rv1921c,0
3248,Rv1344,0
3249,Rv2011c,0
3250,Rv2311,0
3251,Rv0591,0
3252,Rv1343c,0
3253,Rv1088,0
3254,Rv2663,0
3255,Rv0345,0
3256,Rv2630,0
3257,Rv1453,0
3258,Rv3300c,0
3259,Rv1075c,0
3260,Rv3098A,0
3261,Rv1973,0
3262,Rv0594,0
3263,Rv3473c,0
3264,Rv1801,0
3265,Rv1394c,0
3266,Rv1616,0
3267,Rv3060c,0
3268,Rv3812,0
3269,Rv3324A,0
3270,Rv1376,0
3271,Rv0578c,0
3272,Rv1662,0
3273,Rv0160c,0
3274,Rv2077c,0
3275,Rv1273c,0
3276,Rv0064,0
3277,Rv3379c,0
3278,Rv1776c,0
3279,Rv2761c,0
3280,Rv2550c,0
3281,Rv0920c,0
3282,Rv2642,0
3283,Rv2108,0
3284,Rv2819c,0
3285,Rv2227,0
3286,Rv1715,0
3287,Rv1300,0
3288,Rv2266,0
3289,Rv3444c,0
3290,Rv1541c,0
3291,Rv1624c,0
3292,Rv2685,0
3293,Rv1806,0
3294,Rv2777c,0
3295,Rv3811,0
3296,Rv2577,0
3297,Rv3757c,0
3298,Rv3476c,0
3299,Rv1510,0
3300,Rv3335c,0
3301,Rv2015c,0
3302,Rv0236c,0
3303,Rv1681,0
3304,Rv0605,0
3305,Rv2020c,0
3306,Rv3506,0
3307,Rv1029,0
3308,Rv3577,0
3309,Rv3165c,0
3310,Rv3056,0
3311,Rv0209,0
3312,Rv1937,0
3313,Rv3402c,0
3314,Rv0083,0
3315,Rv0268c,0
3316,Rv1128c,0
3317,Rv0725c,0
3318,Rv2176,0
3319,Rv3253c,0
3320,Rv2189c,0
3321,Rv1858,0
3322,Rv0878c,0
3323,Rv3532,0
3324,Rv2340c,0
3325,Rv0541c,0
3326,Rv0085,0
3327,Rv3032A,0
3328,Rv0915c,0
3329,Rv0322,0
3330,Rv3630,0
3331,Rv3823c,0
3332,Rv3517,0
3333,Rv0115,0
3334,Rv0930,0
3335,Rv0736,0
3336,Rv3176c,0
3337,Rv0194,0
3338,Rv3429,0
3339,Rv1645c,0
3340,Rv0585c,0
3341,Rv2800,0
3342,Rv3202c,0
3343,Rv0420c,0
3344,Rv1930c,0
3345,Rv2817c,0
3346,Rv1057,0
3347,Rv1811,0
3348,Rv3912,0
3349,Rv1935c,0
3350,Rv0225,0
3351,Rv3027c,0
3352,Rv2318,0
3353,Rv1313c,0
3354,Rv3798,0
3355,Rv1845c,0
3356,Rv1146,0
3357,Rv0990c,0
3358,Rv0375c,0
3359,Rv1076,0
3360,Rv2434c,0
3361,Rv3558,0
3362,Rv1790,0
3363,Rv0132c,0
3364,Rv3371,0
3365,Rv2163c,0
3366,Rv3111,0
3367,Rv0874c,0
3368,Rv3727,0
3369,Rv3640c,0
3370,Rv3175,0
3371,Rv1491c,0
3372,Rv0021c,0
3373,Rv0362,0
3374,Rv0648,0
3375,Rv0273c,0
3376,Rv2436,0
3377,Rv1047,0
3378,Rv1199c,0
3379,Rv2512c,0
3380,Rv3023c,0
3381,Rv3115,0
3382,Rv1720c,0
3383,Rv3353c,0
3384,Rv2333c,0
3385,Rv1034c,0
3386,Rv1889c,0
3387,Rv1250,0
3388,Rv2812,0
3389,Rv3639c,0
3390,Rv2666,0
3391,Rv0336,0
3392,Rv0515,0
3393,Rv1777,0
3394,Rv0980c,0
3395,Rv0978c,0
3396,Rv1358,0
3397,Rv1522c,0
3398,Rv1012,0
3399,Rv3450c,0
3400,Rv2424c,0
3401,Rv1120c,0
3402,Rv3008,0
