,loc_tag,abundance
1636,b1185,23
1637,b4119,23
1638,b1424,23
1639,b0892,23
1640,b2677,23
1641,b3655,23
1642,b3669,23
1643,b0515,23
1644,b0183,23
1645,b2249,23
1646,b0459,23
1647,b1657,23
1648,b2085,22
1649,b3927,22
1650,b4039,22
1651,b1681,22
1652,b3523,22
1653,b1330,22
1654,b0973,22
1655,b0577,22
1656,b2314,22
1657,b2017,22
1658,b1806,22
1659,b2267,22
1660,b0877,22
1661,b3857,22
1662,b1853,22
1663,b3387,22
1664,b1379,22
1665,b3524,21
1666,b0186,21
1667,b3237,21
1668,b3917,21
1669,b4336,21
1670,b2559,21
1671,b0190,21
1672,b1192,21
1673,b0905,21
1674,b1186,21
1675,b2457,21
1676,b2554,21
1677,b0695,21
1678,b2176,20
1679,b0149,20
1680,b0750,20
1681,b3623,20
1682,b1327,20
1683,b2479,20
1684,b4094,20
1685,b0588,20
1686,b2441,20
1687,b0049,20
1688,b1807,20
1689,b2218,20
1690,b3786,20
1691,b4551,20
1692,b2264,20
1693,b2254,20
1694,b3688,20
1695,b2282,20
1696,b1399,20
1697,b0835,20
1698,b0387,20
1699,b3038,20
1700,b4170,20
1701,b2289,20
1702,b3920,19
1703,b1763,19
1704,b0948,19
1705,b4192,19
1706,b2750,19
1707,b1163,19
1708,b2955,19
1709,b2735,19
1710,b0765,19
1711,b3412,19
1712,b0081,19
1713,b2552,19
1714,b0890,19
1715,b0055,19
1716,b0198,19
1717,b0585,19
1718,b1892,19
1719,b0345,19
1720,b1066,19
1721,b1448,18
1722,b3738,18
1723,b2497,18
1724,b2582,18
1725,b1342,18
1726,b1890,18
1727,b3252,18
1728,b0685,18
1729,b3097,18
1730,b2892,18
1731,b1650,18
1732,b3958,18
1733,b0821,18
1734,b0184,18
1735,b4388,18
1736,b3002,18
1737,b1290,18
1738,b1321,18
1739,b2798,18
1740,b0951,17
1741,b4256,17
1742,b0739,17
1743,b4131,17
1744,b0058,17
1745,b1129,17
1746,b2063,17
1747,b3049,17
1748,b4262,17
1749,b2146,17
1750,b0994,17
1751,b0046,17
1752,b1860,17
1753,b4042,17
1754,b1813,17
1755,b4239,17
1756,b0482,17
1757,b4351,17
1758,b1640,17
1759,b3832,17
1760,b1663,17
1761,b1171,17
1762,b1322,16
1763,b0855,16
1764,b0383,16
1765,b3652,16
1766,b0952,16
1767,b4314,16
1768,b4209,16
1769,b2432,16
1770,b4298,16
1771,b2520,16
1772,b3081,16
1773,b1253,16
1774,b1746,16
1775,b1991,16
1776,b2011,16
1777,b1521,16
1778,b4167,16
1779,b2607,16
1780,b0352,15
1781,b2875,15
1782,b3551,15
1783,b0878,15
1784,b1633,15
1785,b3594,15
1786,b4483,15
1787,b3805,15
1788,b4403,15
1789,b4536,15
1790,b3018,15
1791,b4387,15
1792,b0113,15
1793,b0630,15
1794,b3247,15
1795,b2806,15
1796,b2961,15
1797,b2952,15
1798,b2318,15
1799,b3581,15
1800,b1929,15
1801,b0503,15
1802,b4070,15
1803,b3064,15
1804,b1971,15
1805,b3226,14
1806,b0195,14
1807,b1076,14
1808,b2064,14
1809,b3378,14
1810,b2927,14
1811,b3352,14
1812,b3058,14
1813,b4350,14
1814,b3145,14
1815,b2366,14
1816,b2874,14
1817,b2792,14
1818,b2048,14
1819,b0694,14
1820,b3606,14
1821,b1512,14
1822,b0428,14
1823,b2052,14
1824,b4190,14
1825,b2678,14
1826,b1649,14
1827,b2028,14
1828,b3974,13
1829,b2053,13
1830,b2099,13
1831,b3848,13
1832,b3160,13
1833,b1061,13
1834,b3375,13
1835,b4312,13
1836,b1418,13
1837,b2157,13
1838,b1639,13
1839,b3232,13
1840,b3842,13
1841,b3431,13
1842,b1102,13
1843,b2965,13
1844,b1335,13
1845,b1535,13
1846,b0312,13
1847,b2659,13
1848,b0052,13
1849,b3133,13
1850,b3199,12
1851,b2261,12
1852,b1218,12
1853,b0713,12
1854,b1993,12
1855,b2340,12
1856,b2813,12
1857,b2828,12
1858,b3789,12
1859,b2291,12
1860,b3248,12
1861,b1918,12
1862,b0188,12
1863,b3250,12
1864,b0925,12
1865,b1134,12
1866,b3895,12
1867,b3480,12
1868,b2124,12
1869,b0227,12
1870,b3132,12
1871,b2964,12
1872,b1804,12
1873,b2996,12
1874,b0050,12
1875,b3955,12
1876,b3892,12
1877,b1705,12
1878,b2744,11
1879,b0817,11
1880,b0465,11
1881,b0919,11
1882,b1374,11
1883,b0978,11
1884,b4595,11
1885,b4240,11
1886,b2946,11
1887,b2819,11
1888,b2033,11
1889,b4092,11
1890,b1104,11
1891,b3467,11
1892,b1679,11
1893,b0449,11
1894,b2842,11
1895,b3745,11
1896,b2561,11
1897,b0774,11
1898,b1226,11
1899,b3625,11
1900,b3925,11
1901,b2770,11
1902,b0795,11
1903,b2069,11
1904,b0223,11
1905,b3406,11
1906,b0508,11
1907,b3897,11
1908,b0261,11
1909,b3804,11
1910,b1294,11
1911,b4220,11
1912,b3365,11
1913,b2912,11
1914,b3152,11
1915,b1249,11
1916,b0099,11
1917,b1634,11
1918,b1507,11
1919,b2821,11
1920,b0304,11
1921,b2865,11
1922,b1904,11
1923,b1842,11
1924,b0192,10
1925,b2370,10
1926,b2434,10
1927,b2276,10
1928,b1306,10
1929,b0766,10
1930,b3794,10
1931,b2727,10
1932,b2997,10
1933,b0103,10
1934,b3642,10
1935,b0495,10
1936,b4266,10
1937,b1863,10
1938,b1591,10
1939,b3290,10
1940,b3020,10
1941,b3061,10
1942,b3651,10
1943,b3537,10
1944,b0894,10
1945,b3354,10
1946,b0399,10
1947,b1191,10
1948,b3118,10
1949,b3873,10
1950,b2808,10
1951,b0111,10
1952,b0797,10
1953,b2618,10
1954,b0981,10
1955,b4333,10
1956,b3778,10
1957,b2685,10
1958,b1883,10
1959,b2839,10
1960,b1096,10
1961,b2980,10
1962,b0472,9
1963,b1046,9
1964,b1434,9
1965,b0110,9
1966,b4022,9
1967,b0477,9
1968,b1525,9
1969,b2733,9
1970,b3368,9
1971,b3425,9
1972,b2181,9
1973,b2921,9
1974,b1494,9
1975,b2701,9
1976,b3591,9
1977,b2572,9
1978,b3074,9
1979,b1938,9
1980,b4105,9
1981,b4471,9
1982,b3806,9
1983,b1282,9
1984,b2729,9
1985,b3062,9
1986,b1298,9
1987,b0828,9
1988,b4479,9
1989,b2165,9
1990,b3091,9
1991,b4016,9
1992,b1653,9
1993,b0454,9
1994,b4291,9
1995,b0478,9
1996,b1970,9
1997,b2953,8
1998,b4310,8
1999,b0514,8
2000,b1889,8
2001,b2747,8
2002,b1871,8
2003,b3856,8
2004,b2881,8
2005,b1628,8
2006,b2328,8
2007,b3396,8
2008,b3166,8
2009,b4155,8
2010,b0490,8
2011,b3194,8
2012,b4248,8
2013,b1112,8
2014,b1652,8
2015,b2840,8
2016,b2381,8
2017,b1540,8
2018,b1116,8
2019,b0654,8
2020,b1566,8
2021,b3410,8
2022,b2789,8
2023,b1800,8
2024,b3126,8
2025,b1726,8
2026,b1580,8
2027,b3292,8
2028,b1957,8
2029,b4093,8
2030,b4389,8
2031,b1968,8
2032,b4278,8
2033,b2194,8
2034,b0233,8
2035,b3828,8
2036,b2871,8
2037,b0246,8
2038,b1344,8
2039,b3437,8
2040,b2349,8
2041,b0397,8
2042,b0826,8
2043,b4380,7
2044,b1706,7
2045,b0559,7
2046,b2869,7
2047,b2998,7
2048,b0881,7
2049,b3235,7
2050,b0708,7
2051,b1969,7
2052,b0600,7
2053,b0047,7
2054,b2880,7
2055,b0147,7
2056,b3749,7
2057,b4195,7
2058,b2308,7
2059,b4265,7
2060,b1468,7
2061,b0043,7
2062,b4398,7
2063,b2468,7
2064,b1745,7
2065,b2251,7
2066,b3787,7
2067,b0308,7
2068,b2728,7
2069,b3072,7
2070,b3525,7
2071,b0087,7
2072,b1895,7
2073,b2878,7
2074,b4124,7
2075,b1193,7
2076,b0551,7
2077,b2843,7
2078,b0144,7
2079,b1589,7
2080,b0042,7
2081,b2068,7
2082,b4316,7
2083,b3124,7
2084,b4123,7
2085,b1097,7
2086,b2574,7
2087,b4171,7
2088,b0483,7
2089,b1841,7
2090,b4217,7
2091,b0445,7
2092,b0488,7
2093,b1266,7
2094,b1822,7
2095,b0487,6
2096,b1825,6
2097,b4346,6
2098,b3479,6
2099,b1622,6
2100,b0272,6
2101,b2628,6
2102,b4596,6
2103,b4117,6
2104,b4196,6
2105,b2313,6
2106,b1631,6
2107,b2440,6
2108,b0983,6
2109,b2125,6
2110,b1340,6
2111,b0343,6
2112,b4280,6
2113,b2786,6
2114,b3530,6
2115,b1466,6
2116,b4071,6
2117,b2879,6
2118,b4622,6
2119,b1925,6
2120,b4348,6
2121,b1941,6
2122,b0269,6
2123,b3630,6
2124,b4072,6
2125,b1784,6
2126,b1766,6
2127,b0569,6
2128,b1958,6
2129,b1383,6
2130,b1069,6
2131,b4327,6
2132,b4253,6
2133,b3486,6
2134,b1464,6
2135,b2278,6
2136,b1793,6
2137,b0342,6
2138,b0993,6
2139,b2373,6
2140,b0862,6
2141,b2409,6
2142,b2944,6
2143,b0063,6
2144,b2797,6
2145,b0936,5
2146,b0468,5
2147,b0575,5
2148,b1047,5
2149,b0776,5
2150,b1111,5
2151,b3280,5
2152,b2755,5
2153,b3676,5
2154,b2134,5
2155,b0448,5
2156,b0920,5
2157,b0876,5
2158,b0982,5
2159,b1307,5
2160,b2222,5
2161,b2474,5
2162,b4084,5
2163,b4017,5
2164,b1110,5
2165,b2560,5
2166,b3182,5
2167,b2352,5
2168,b1820,5
2169,b0867,5
2170,b0069,5
2171,b2317,5
2172,b0537,5
2173,b0895,5
2174,b1475,5
2175,b4461,5
2176,b3529,5
2177,b2144,5
2178,b2725,5
2179,b1618,5
2180,b0412,5
2181,b2175,5
2182,b1450,5
2183,b0620,5
2184,b3391,5
2185,b3788,5
2186,b1206,5
2187,b2074,5
2188,b0176,5
2189,b2889,5
2190,b4547,5
2191,b1210,5
2192,b0019,5
2193,b3911,5
2194,b0084,5
2195,b2787,5
2196,b4089,5
2197,b3951,5
2198,b0829,5
2199,b1078,5
2200,b1520,5
2201,b3051,5
2202,b0405,5
2203,b0831,5
2204,b3620,5
2205,b0041,5
2206,b2917,5
2207,b0707,5
2208,b0475,5
2209,b2963,5
2210,b2067,5
2211,b4150,5
2212,b3835,5
2213,b1884,4
2214,b2510,4
2215,b0638,4
2216,b2983,4
2217,b3558,4
2218,b3350,4
2219,b4237,4
2220,b3066,4
2221,b4467,4
2222,b1388,4
2223,b0621,4
2224,b0138,4
2225,b3586,4
2226,b1135,4
2227,b1664,4
2228,b2781,4
2229,b1962,4
2230,b1794,4
2231,b0307,4
2232,b1182,4
2233,b1859,4
2234,b3476,4
2235,b0980,4
2236,b1879,4
2237,b2748,4
2238,b3115,4
2239,b3082,4
2240,b2812,4
2241,b4304,4
2242,b2619,4
2243,b1292,4
2244,b4373,4
2245,b1287,4
2246,b2896,4
2247,b2129,4
2248,b0214,4
2249,b4484,4
2250,b1530,4
2251,b3918,4
2252,b3021,4
2253,b3626,4
2254,b3514,4
2255,b3017,4
2256,b2522,4
2257,b3542,4
2258,b2438,4
2259,b2220,4
2260,b3398,4
2261,b2202,4
2262,b3822,4
2263,b0602,4
2264,b2206,4
2265,b2435,4
2266,b3613,4
2267,b1598,4
2268,b1733,4
2269,b0476,4
2270,b0064,4
2271,b3750,4
2272,b1467,4
2273,b2670,4
2274,b0868,4
2275,b0775,4
2276,b3095,4
2277,b0491,4
2278,b2324,4
2279,b2721,4
2280,b3353,4
2281,b0955,4
2282,b3394,4
2283,b2268,4
2284,b1001,4
2285,b0336,4
2286,b0376,4
2287,b0330,4
2288,b0130,4
2289,b3549,4
2290,b0378,4
2291,b1438,4
2292,b2831,4
2293,b4063,4
2294,b3635,4
2295,b0447,4
2296,b3497,4
2297,b0657,3
2298,b3795,3
2299,b3615,3
2300,b1515,3
2301,b1013,3
2302,b3009,3
2303,b2776,3
2304,b0160,3
2305,b0653,3
2306,b0418,3
2307,b2173,3
2308,b2726,3
2309,b1024,3
2310,b2156,3
2311,b4073,3
2312,b0142,3
2313,b4077,3
2314,b1755,3
2315,b0873,3
2316,b2633,3
2317,b2212,3
2318,b3568,3
2319,b1845,3
2320,b4198,3
2321,b4062,3
2322,b0568,3
2323,b4251,3
2324,b0290,3
2325,b0972,3
2326,b1549,3
2327,b0786,3
2328,b4112,3
2329,b0355,3
2330,b2001,3
2331,b2015,3
2332,b2148,3
2333,b1816,3
2334,b2704,3
2335,b1075,3
2336,b1872,3
2337,b3010,3
2338,b0693,3
2339,b1617,3
2340,b2971,3
2341,b3546,3
2342,b1508,3
2343,b3915,3
2344,b2888,3
2345,b0139,3
2346,b1992,3
2347,b0093,3
2348,b1145,3
2349,b0062,3
2350,b1118,3
2351,b1474,3
2352,b4361,3
2353,b3456,3
2354,b1513,3
2355,b1320,3
2356,b2707,3
2357,b0926,3
2358,b3222,3
2359,b0802,3
2360,b0714,3
2361,b2295,3
2362,b0806,3
2363,b2250,3
2364,b4221,3
2365,b3494,3
2366,b3522,3
2367,b3874,3
2368,b4079,3
2369,b3158,3
2370,b2188,3
2371,b3266,3
2372,b3116,3
2373,b1594,3
2374,b2256,3
2375,b0958,3
2376,b0635,3
2377,b1544,3
2378,b2387,3
2379,b0162,3
2380,b3674,3
2381,b3538,3
2382,b4040,3
2383,b1643,3
2384,b4557,3
2385,b0794,3
2386,b0425,3
2387,b1353,3
2388,b0861,3
2389,b0974,3
2390,b1961,3
2391,b0730,3
2392,b1375,3
2393,b4512,3
2394,b3379,3
2395,b2802,3
2396,b2555,3
2397,b2547,3
2398,b0516,3
2399,b3631,3
2400,b2611,3
2401,b4306,3
2402,b1754,3
2403,b2866,3
2404,b1235,2
2405,b3492,2
2406,b0833,2
2407,b2135,2
2408,b3059,2
2409,b4297,2
2410,b0853,2
2411,b2119,2
2412,b4468,2
2413,b1381,2
2414,b4555,2
2415,b3723,2
2416,b3653,2
2417,b3811,2
2418,b1673,2
2419,b1610,2
2420,b2277,2
2421,b3101,2
2422,b4087,2
2423,b0901,2
2424,b3664,2
2425,b1039,2
2426,b0840,2
2427,b3946,2
2428,b1709,2
2429,b2873,2
2430,b2345,2
2431,b1947,2
2432,b3025,2
2433,b3714,2
2434,b0587,2
2435,b0790,2
2436,b4400,2
2437,b4140,2
2438,b1773,2
2439,b4169,2
2440,b1605,2
2441,b3601,2
2442,b1531,2
2443,b1495,2
2444,b2671,2
2445,b4526,2
2446,b0083,2
2447,b1469,2
2448,b1350,2
2449,b4188,2
2450,b3128,2
2451,b1799,2
2452,b4012,2
2453,b1812,2
2454,b2698,2
2455,b1534,2
2456,b4541,2
2457,b3208,2
2458,b2758,2
2459,b0507,2
2460,b0616,2
2461,b2975,2
2462,b0617,2
2463,b3934,2
2464,b2714,2
2465,b1303,2
2466,b1454,2
2467,b2455,2
2468,b1347,2
2469,b4324,2
2470,b4345,2
2471,b0639,2
2472,b2543,2
2473,b3154,2
2474,b2214,2
2475,b2172,2
2476,b1902,2
2477,b4485,2
2478,b2730,2
2479,b1300,2
2480,b1393,2
2481,b0751,2
2482,b2493,2
2483,b3360,2
2484,b2867,2
2485,b3632,2
2486,b1834,2
2487,b2460,2
2488,b2822,2
2489,b3536,2
2490,b0869,2
2491,b3930,2
2492,b3404,2
2493,b4065,2
2494,b2660,2
2495,b2180,2
2496,b0228,2
2497,b0467,2
2498,b0995,2
2499,b3904,2
2500,b1776,2
2501,b1501,2
2502,b4003,2
2503,b2210,2
2504,b4151,2
2505,b2575,2
2506,b2333,2
2507,b0545,2
2508,b0404,2
2509,b3478,2
2510,b1146,2
2511,b1891,2
2512,b2674,2
2513,b1869,2
2514,b1697,2
2515,b3040,2
2516,b1077,2
2517,b0066,2
2518,b0780,2
2519,b0879,2
2520,b4301,2
2521,b3351,2
2522,b2449,2
2523,b4264,2
2524,b0211,2
2525,b2902,2
2526,b2207,2
2527,b3148,2
2528,b2883,2
2529,b4018,2
2530,b2509,2
2531,b1125,2
2532,b1786,2
2533,b2504,2
2534,b4379,2
2535,b4241,2
2536,b3663,2
2537,b4033,2
2538,b3131,2
2539,b1165,2
2540,b4374,2
2541,b3597,2
2542,b0146,2
2543,b3628,2
2544,b0173,2
2545,b3565,2
2546,b1835,2
2547,b4201,2
2548,b0191,2
2549,b2627,2
2550,b1948,2
2551,b4359,2
2552,b2919,2
2553,b1781,1
2554,b3220,1
2555,b2128,1
2556,b0224,1
2557,b2623,1
2558,b0640,1
2559,b1429,1
2560,b1524,1
2561,b4464,1
2562,b0906,1
2563,b2384,1
2564,b0520,1
2565,b1223,1
2566,b3482,1
2567,b2837,1
2568,b0706,1
2569,b4706,1
2570,b2184,1
2571,b2817,1
2572,b2820,1
2573,b3063,1
2574,b2230,1
2575,b0796,1
2576,b1314,1
2577,b2263,1
2578,b3322,1
2579,b2642,1
2580,b0306,1
2581,b4096,1
2582,b0158,1
2583,b4118,1
2584,b4472,1
2585,b2800,1
2586,b1390,1
2587,b2894,1
2588,b2877,1
2589,b4146,1
2590,b3501,1
2591,b0970,1
2592,b2347,1
2593,b1216,1
2594,b1753,1
2595,b0997,1
2596,b0650,1
2597,b2868,1
2598,b2778,1
2599,b0984,1
2600,b0380,1
2601,b1956,1
2602,b2846,1
2603,b0960,1
2604,b3859,1
2605,b1708,1
2606,b0815,1
2607,b3882,1
2608,b4313,1
2609,b1878,1
2610,b3488,1
2611,b3564,1
2612,b1844,1
2613,b0295,1
2614,b3130,1
2615,b2429,1
2616,b2101,1
2617,b2836,1
2618,b0349,1
2619,b0107,1
2620,b4317,1
2621,b1688,1
2622,b2979,1
2623,b1621,1
2624,b1932,1
2625,b2195,1
2626,b1689,1
2627,b2126,1
2628,b0885,1
2629,b0985,1
2630,b3739,1
2631,b3075,1
2632,b1694,1
2633,b0872,1
2634,b1828,1
2635,b2382,1
2636,b0106,1
2637,b3084,1
2638,b3473,1
2639,b2179,1
2640,b1398,1
2641,b1747,1
2642,b3475,1
2643,b3136,1
2644,b0401,1
2645,b2140,1
2646,b3240,1
2647,b4311,1
2648,b1972,1
2649,b2565,1
2650,b0846,1
2651,b1744,1
2652,b2720,1
2653,b1692,1
2654,b3629,1
2655,b2197,1
2656,b3047,1
2657,b1722,1
2658,b1900,1
2659,b2887,1
2660,b1442,1
2661,b1571,1
2662,b3137,1
2663,b2459,1
2664,b1735,1
2665,b0781,1
2666,b3872,1
2667,b2071,1
2668,b4469,1
2669,b3621,1
2670,b0313,1
2671,b3060,1
2672,b2118,1
2673,b0292,1
2674,b1751,1
2675,b2664,1
2676,b0792,1
2677,b3709,1
2678,b2419,1
2679,b1106,1
2680,b2703,1
2681,b0836,1
2682,b4020,1
2683,b2443,1
2684,b1139,1
2685,b0624,1
2686,b2247,1
2687,b2535,1
2688,b0535,1
2689,b4182,1
2690,b1360,1
2691,b2453,1
2692,b2078,1
2693,b3093,1
2694,b3424,1
2695,b2070,1
2696,b3949,1
2697,b1736,1
2698,b2410,1
2699,b1960,1
2700,b2782,1
2701,b3889,1
2702,b3265,1
2703,b3106,1
2704,b0964,1
2705,b1278,1
2706,b3668,1
2707,b2424,1
2708,b3726,1
2709,b2265,1
2710,b1759,1
2711,b1985,1
2712,b2570,1
2713,b3947,1
2714,b1756,1
2715,b1585,1
2716,b2248,1
2717,b4292,1
2718,b0921,1
2719,b2920,1
2720,b2245,1
2721,b0464,1
2722,b1644,1
2723,b3039,1
2724,b1865,1
2725,b3519,1
2726,b4145,1
2727,b3159,1
2728,b1486,1
2729,b2791,1
2730,b0612,1
2731,b3422,1
2732,b0089,1
2733,b1451,1
2734,b0036,1
2735,b2631,1
2736,b2399,1
2737,b0315,1
2738,b1595,1
2739,b2326,1
2740,b1352,1
2741,b3685,1
2742,b4309,1
2743,b4225,1
2744,b0324,1
2745,b0027,1
2746,b2100,1
2747,b0321,1
2748,b4197,1
2749,b1862,1
2750,b1940,1
2751,b0789,1
2752,b0256,1
2753,b1404,1
2754,b4284,1
2755,b3862,1
2756,b1659,1
2757,b0567,1
2758,b1141,1
2759,b3196,1
2760,b3014,1
2761,b4044,1
2762,b0155,1
2763,b1302,1
2764,b1227,1
2765,b1041,1
2766,b0039,1
2767,b3603,1
2768,b2705,1
2769,b4001,1
2770,b4095,1
2771,b2196,1
2772,b2753,1
2773,b2049,1
2774,b3718,1
2775,b3207,1
2776,b0544,1
2777,b2160,1
2778,b1054,1
2779,b3747,1
2780,b0271,1
2781,b2005,1
2782,b1843,1
2783,b0479,1
2784,b3773,1
2785,b0689,1
2786,b0320,1
2787,b0634,1
2788,b0813,1
2789,b3238,1
2790,b0697,1
2791,b3990,1
2792,b0365,1
2793,b2724,1
2794,b1372,1
2795,b0294,1
2796,b1609,1
2797,b2321,1
2798,b4329,1
2799,b4085,1
2800,b2098,1
2801,b4326,1
2802,b3952,1
2803,b0278,1
2804,b1391,1
2805,b3155,1
2806,b0556,0
2807,b3358,0
2808,b0834,0
2809,b2712,0
2810,b1588,0
2811,b3817,0
2812,b0613,0
2813,b2121,0
2814,b3333,0
2815,b3712,0
2816,b2174,0
2817,b4546,0
2818,b2663,0
2819,b1291,0
2820,b3700,0
2821,b0360,0
2822,b1403,0
2823,b1997,0
2824,b2861,0
2825,b3044,0
2826,b4272,0
2827,b0215,0
2828,b4331,0
2829,b0341,0
2830,b2307,0
2831,b4290,0
2832,b4128,0
2833,b3532,0
2834,b0148,0
2835,b0716,0
2836,b0496,0
2837,b4364,0
2838,b1113,0
2839,b3415,0
2840,b1701,0
2841,b3675,0
2842,b1672,0
2843,b1465,0
2844,b2447,0
2845,b0946,0
2846,b2950,0
2847,b4212,0
2848,b2458,0
2849,b1771,0
2850,b4299,0
2851,b3515,0
2852,b2211,0
2853,b0615,0
2854,b2398,0
2855,b1315,0
2856,b1222,0
2857,b1138,0
2858,b1630,0
2859,b2506,0
2860,b0959,0
2861,b0281,0
2862,b1310,0
2863,b0852,0
2864,b1491,0
2865,b1526,0
2866,b2603,0
2867,b3624,0
2868,b1355,0
2869,b3083,0
2870,b1457,0
2871,b0232,0
2872,b2395,0
2873,b3086,0
2874,b2785,0
2875,b2737,0
2876,b2604,0
2877,b2423,0
2878,b2380,0
2879,b3505,0
2880,b0259,0
2881,b0552,0
2882,b0656,0
2883,b1331,0
2884,b2030,0
2885,b2192,0
2886,b2982,0
2887,b3218,0
2888,b4109,0
2889,b2237,0
2890,b1319,0
2891,b3899,0
2892,b3881,0
2893,b1080,0
2894,b1994,0
2895,b0644,0
2896,b0896,0
2897,b3325,0
2898,b3666,0
2899,b2625,0
2900,b1561,0
2901,b1496,0
2902,b1959,0
2903,b3508,0
2904,b3283,0
2905,b3898,0
2906,b2774,0
2907,b1815,0
2908,b0377,0
2909,b0933,0
2910,b3392,0
2911,b1072,0
2912,b3576,0
2913,b4120,0
2914,b3260,0
2915,b3026,0
2916,b4136,0
2917,b3627,0
2918,b3157,0
2919,b1297,0
2920,b2783,0
2921,b1529,0
2922,b3878,0
2923,b1606,0
2924,b1587,0
2925,b1811,0
2926,b1293,0
2927,b1576,0
2928,b0546,0
2929,b2928,0
2930,b0798,0
2931,b1942,0
2932,b3103,0
2933,b2715,0
2934,b4319,0
2935,b2731,0
2936,b4320,0
2937,b0314,0
2938,b4159,0
2939,b1196,0
2940,b2177,0
2941,b1394,0
2942,b2943,0
2943,b4385,0
2944,b1833,0
2945,b1202,0
2946,b4481,0
2947,b3665,0
2948,b2451,0
2949,b2260,0
2950,b1801,0
2951,b2151,0
2952,b1489,0
2953,b0832,0
2954,b0777,0
2955,b1343,0
2956,b1337,0
2957,b3593,0
2958,b3614,0
2959,b1181,0
2960,b0175,0
2961,b4215,0
2962,b2224,0
2963,b3818,0
2964,b3367,0
2965,b3909,0
2966,b2736,0
2967,b0403,0
2968,b0793,0
2969,b0824,0
2970,b3690,0
2971,b0847,0
2972,b2992,0
2973,b0622,0
2974,b1575,0
2975,b1313,0
2976,b2739,0
2977,b4102,0
2978,b0752,0
2979,b1987,0
2980,b3262,0
2981,b2378,0
2982,b3935,0
2983,b2057,0
2984,b0260,0
2985,b4114,0
2986,b4082,0
2987,b1370,0
2988,b0340,0
2989,b2740,0
2990,b2161,0
2991,b0842,0
2992,b0732,0
2993,b1810,0
2994,b0543,0
2995,b3680,0
2996,b3485,0
2997,b0461,0
2998,b1488,0
2999,b1073,0
3000,b3496,0
3001,b2043,0
3002,b0433,0
3003,b0097,0
3004,b1485,0
3005,b1797,0
3006,b1212,0
3007,b2716,0
3008,b0935,0
3009,b1338,0
3010,b3211,0
3011,b1645,0
3012,b1019,0
3013,b1597,0
3014,b0038,0
3015,b0210,0
3016,b0845,0
3017,b1285,0
3018,b0402,0
3019,b0366,0
3020,b3943,0
3021,b3442,0
3022,b2062,0
3023,b2956,0
3024,b0564,0
3025,b1460,0
3026,b3484,0
3027,b1514,0
3028,b1695,0
3029,b2876,0
3030,b0270,0
3031,b0289,0
3032,b1868,0
3033,b2940,0
3034,b0375,0
3035,b3507,0
3036,b1384,0
3037,b1632,0
3038,b2470,0
3039,b1752,0
3040,b0498,0
3041,b0517,0
3042,b3531,0
3043,b4357,0
3044,b1696,0
3045,b2702,0
3046,b3896,0
3047,b2201,0
3048,b1620,0
3049,b0837,0
3050,b1873,0
3051,b0619,0
3052,b2394,0
3053,b3138,0
3054,b4030,0
3055,b4399,0
3056,b2056,0
3057,b3090,0
3058,b3954,0
3059,b4133,0
3060,b3013,0
3061,b3645,0
3062,b3243,0
3063,b1596,0
3064,b1554,0
3065,b3022,0
3066,b3151,0
3067,b2088,0
3068,b2427,0
3069,b0291,0
3070,b2759,0
3071,b1010,0
3072,b0361,0
3073,b1402,0
3074,b1996,0
3075,b2860,0
3076,b3045,0
3077,b4273,0
3078,b3902,0
3079,b0262,0
3080,b0486,0
3081,b3293,0
3082,b4334,0
3083,b2203,0
3084,b3567,0
3085,b2487,0
3086,b0293,0
3087,b2073,0
3088,b3334,0
3089,b1153,0
3090,b0298,0
3091,b0373,0
3092,b0540,0
3093,b1027,0
3094,b1669,0
3095,b4477,0
3096,b1025,0
3097,b4004,0
3098,b0770,0
3099,b1477,0
3100,b1439,0
3101,b1385,0
3102,b1542,0
3103,b0368,0
3104,b0618,0
3105,b0554,0
3106,b0512,0
3107,b2548,0
3108,b1074,0
3109,b0283,0
3110,b3678,0
3111,b3659,0
3112,b0915,0
3113,b2335,0
3114,b2272,0
3115,b0217,0
3116,b3110,0
3117,b3589,0
3118,b2269,0
3119,b3719,0
3120,b0311,0
3121,b1483,0
3122,b3383,0
3123,b3269,0
3124,b1476,0
3125,b3900,0
3126,b3790,0
3127,b2841,0
3128,b2549,0
3129,b3258,0
3130,b0037,0
3131,b3539,0
3132,b3571,0
3133,b2711,0
3134,b0457,0
3135,b0799,0
3136,b1396,0
3137,b1349,0
3138,b2492,0
3139,b2045,0
3140,b3441,0
3141,b2430,0
3142,b2059,0
3143,b4340,0
3144,b0286,0
3145,b2076,0
3146,b3575,0
3147,b3214,0
3148,b3104,0
3149,b2466,0
3150,b1316,0
3151,b3722,0
3152,b3693,0
3153,b2037,0
3154,b3585,0
3155,b0339,0
3156,b0020,0
3157,b4473,0
3158,b2503,0
3159,b4293,0
3160,b2769,0
3161,b0284,0
3162,b4463,0
3163,b2226,0
3164,b0603,0
3165,b2110,0
3166,b1808,0
3167,b0937,0
3168,b4455,0
3169,b1590,0
3170,b0016,0
3171,b0582,0
3172,b3784,0
3173,b0771,0
3174,b0305,0
3175,b3875,0
3176,b2709,0
3177,b3579,0
3178,b0252,0
3179,b0769,0
3180,b1559,0
3181,b0267,0
3182,b0505,0
3183,b1943,0
3184,b4081,0
3185,b3143,0
3186,b0576,0
3187,b1410,0
3188,b0808,0
3189,b1392,0
